Iteration,Timestamp,flow_rate,base_concentration,Voltage,substrate_concentration,acid_concentration,Measurement #,Value
0,2026-03-04 13:32:45,0.8381451509519764,99.72408721532318,2.6633769773069265,114.32342368231859,119.99577695619936,3,52.2527847
0,2026-03-04 13:40:48,0.9029054240860723,247.93486280156932,2.2981805947542537,91.00630246156874,491.0926904143576,1,29.4302921
0,2026-03-04 13:40:48,0.9029054240860723,247.93486280156932,2.2981805947542537,91.00630246156874,491.0926904143576,2,30.7338562
0,2026-03-04 13:40:48,0.9029054240860723,247.93486280156932,2.2981805947542537,91.00630246156874,491.0926904143576,3,32.0134163
0,2026-03-04 13:40:48,0.9029054240860723,247.93486280156932,2.2981805947542537,91.00630246156874,491.0926904143576,4,32.6852722
0,2026-03-04 13:52:16,0.5,50.0,3.0,200.0,50.0,1,79.538353
0,2026-03-04 13:52:16,0.5,50.0,3.0,200.0,50.0,2,79.6914444
0,2026-03-04 13:52:16,0.5,50.0,3.0,200.0,50.0,3,79.9205856
0,2026-03-04 14:03:44,0.5,488.542962739254,2.5418110595658905,95.59691096939719,50.0,1,50.2336159
0,2026-03-04 14:03:44,0.5,488.542962739254,2.5418110595658905,95.59691096939719,50.0,2,49.0810509
0,2026-03-04 14:03:44,0.5,488.542962739254,2.5418110595658905,95.59691096939719,50.0,3,49.9944229
0,2026-03-04 14:15:13,0.5,50.0,2.4364215204348056,50.0,50.0,1,19.0718803
0,2026-03-04 14:15:13,0.5,50.0,2.4364215204348056,50.0,50.0,2,18.6991177
0,2026-03-04 14:15:13,0.5,50.0,2.4364215204348056,50.0,50.0,3,18.6640987
0,2026-03-04 14:27:21,0.5,50.0,2.51798167222236,109.64879336784563,500.0,1,2.19237614
0,2026-03-04 14:27:21,0.5,50.0,2.51798167222236,109.64879336784563,500.0,2,1.9811424
0,2026-03-04 14:27:21,0.5,50.0,2.51798167222236,109.64879336784563,500.0,3,0.539920986
0,2026-03-04 14:27:21,0.5,50.0,2.51798167222236,109.64879336784563,500.0,4,-0.0929116011
0,2026-03-04 14:27:21,0.5,50.0,2.51798167222236,109.64879336784563,500.0,5,1.00671053
0,2026-03-04 14:35:17,0.8582692374454095,491.90780857121314,2.8401156569448216,97.03410426633411,50.0,1,41.7776642
0,2026-03-04 14:35:17,0.8582692374454095,491.90780857121314,2.8401156569448216,97.03410426633411,50.0,2,43.8575211
0,2026-03-04 14:35:17,0.8582692374454095,491.90780857121314,2.8401156569448216,97.03410426633411,50.0,3,44.1249237
0,2026-03-04 14:45:56,0.5537435495966914,483.239850391088,2.4716368762537275,112.88089284361833,50.0,1,44.7044258
0,2026-03-04 14:45:56,0.5537435495966914,483.239850391088,2.4716368762537275,112.88089284361833,50.0,2,45.3322182
0,2026-03-04 14:45:56,0.5537435495966914,483.239850391088,2.4716368762537275,112.88089284361833,50.0,3,46.7928734
0,2026-03-04 14:54:21,0.8354849517357106,488.21904186252124,2.0695175682904883,132.13767589546498,52.769860114968694,1,23.5500011
0,2026-03-04 14:54:21,0.8354849517357106,488.21904186252124,2.0695175682904883,132.13767589546498,52.769860114968694,2,25.5519047
0,2026-03-04 14:54:21,0.8354849517357106,488.21904186252124,2.0695175682904883,132.13767589546498,52.769860114968694,3,25.8621445
0,2026-03-04 14:54:21,0.8354849517357106,488.21904186252124,2.0695175682904883,132.13767589546498,52.769860114968694,4,25.2204113
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,1,19.0241203
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,2,19.087307
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,3,20.5414963
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,4,21.2423267
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,5,24.002285
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,6,26.4467335
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,7,27.5546589
0,2026-03-04 15:07:29,0.5,77.33780990319879,2.6265902713404157,50.0,50.888412336674,8,27.301693
0,2026-03-04 15:14:48,0.9839064249929013,492.4291993439225,2.5954524864201463,71.92062423937125,73.52165264063126,1,38.1479187
0,2026-03-04 15:14:48,0.9839064249929013,492.4291993439225,2.5954524864201463,71.92062423937125,73.52165264063126,2,40.179493
0,2026-03-04 15:14:48,0.9839064249929013,492.4291993439225,2.5954524864201463,71.92062423937125,73.52165264063126,3,40.610199
